m.Łódź,Technikum nr 13 w Zespole Szkół Geodezyjno-Technicznych im. Sybiraków w  Łodzi,Skrzydlata 15,Łódź,Geografia PR,30,30,78,000932005
m.Łódź,Technikum nr 13 w Zespole Szkół Geodezyjno-Technicznych im. Sybiraków w  Łodzi,Skrzydlata 15,Łódź,Historia PR,1,64,0,000932005
m.Łódź,Technikum nr 13 w Zespole Szkół Geodezyjno-Technicznych im. Sybiraków w  Łodzi,Skrzydlata 15,Łódź,Informatyka PR,5,11,60,000932005
m.Łódź,Technikum nr 13 w Zespole Szkół Geodezyjno-Technicznych im. Sybiraków w  Łodzi,Skrzydlata 15,Łódź,Język angielski PR,51,46,86,000932005
m.Łódź,Technikum nr 13 w Zespole Szkół Geodezyjno-Technicznych im. Sybiraków w  Łodzi,Skrzydlata 15,Łódź,Język polski PR,9,67,22,000932005
m.Łódź,Technikum nr 13 w Zespole Szkół Geodezyjno-Technicznych im. Sybiraków w  Łodzi,Skrzydlata 15,Łódź,Matematyka PR,36,18,44,000932005
m.Łódź,Technikum nr 13 w Zespole Szkół Geodezyjno-Technicznych im. Sybiraków w  Łodzi,Skrzydlata 15,Łódź,Wiedza o społeczeństwie PR,1,30,0,000932005
m.Łódź,XIII Liceum Ogólnokształcące,Zuli Pacanowskiej 4,Łódź,Biologia PR,22,45,53,
m.Łódź,XIII Liceum Ogólnokształcące,Zuli Pacanowskiej 4,Łódź,Chemia PR,18,35,65,
m.Łódź,XIII Liceum Ogólnokształcące,Zuli Pacanowskiej 4,Łódź,Filozofia PR,2,69,0,
m.Łódź,XIII Liceum Ogólnokształcące,Zuli Pacanowskiej 4,Łódź,Fizyka PR,33,56,6,
m.Łódź,XIII Liceum Ogólnokształcące,Zuli Pacanowskiej 4,Łódź,Geografia PR,13,45,77,
m.Łódź,XIII Liceum Ogólnokształcące,Zuli Pacanowskiej 4,Łódź,Historia PR,13,53,8,
m.Łódź,XIII Liceum Ogólnokształcące,Zuli Pacanowskiej 4,Łódź,Historia sztuki PR,1,23,33,
m.Łódź,XIII Liceum Ogólnokształcące,Zuli Pacanowskiej 4,Łódź,Informatyka PR,2,38,0,
m.Łódź,XIII Liceum Ogólnokształcące,Zuli Pacanowskiej 4,Łódź,Język angielski PR,98,67,61,
m.Łódź,XIII Liceum Ogólnokształcące,Zuli Pacanowskiej 4,Łódź,Język francuski PR,14,55,14,
m.Łódź,XIII Liceum Ogólnokształcące,Zuli Pacanowskiej 4,Łódź,Język polski PR,40,66,25,
m.Łódź,XIII Liceum Ogólnokształcące,Zuli Pacanowskiej 4,Łódź,Matematyka PR,56,55,14,
m.Łódź,XIII Liceum Ogólnokształcące,Zuli Pacanowskiej 4,Łódź,Wiedza o społeczeństwie PR,6,39,17,
m.Łódź,XLII Liceum Ogólnokształcące w Zespole Szkół Ogólnokształcących nr 4 im. Ireny Sendlerowej,Stawowa 28,Łódź,Biologia PR,2,10,83,471030022
m.Łódź,XLII Liceum Ogólnokształcące w Zespole Szkół Ogólnokształcących nr 4 im. Ireny Sendlerowej,Stawowa 28,Łódź,Geografia PR,9,22,4,471030022
m.Łódź,XLII Liceum Ogólnokształcące w Zespole Szkół Ogólnokształcących nr 4 im. Ireny Sendlerowej,Stawowa 28,Łódź,Historia PR,1,36,0,471030022
m.Łódź,XLII Liceum Ogólnokształcące w Zespole Szkół Ogólnokształcących nr 4 im. Ireny Sendlerowej,Stawowa 28,Łódź,Język angielski PR,14,39,71,471030022
m.Łódź,XLII Liceum Ogólnokształcące w Zespole Szkół Ogólnokształcących nr 4 im. Ireny Sendlerowej,Stawowa 28,Łódź,Język polski PR,1,32,50,471030022
m.Łódź,XLII Liceum Ogólnokształcące w Zespole Szkół Ogólnokształcących nr 4 im. Ireny Sendlerowej,Stawowa 28,Łódź,Wiedza o społeczeństwie PR,2,15,83,471030022
m.Łódź,Katolickie Liceum Ogólnokształcące  im. O. Anastazego Pankiewicza OO. Bernardynów,Bł. Anastazego Pankiewicza 15,Łódź,Biologia PR,5,33,67,
m.Łódź,Katolickie Liceum Ogólnokształcące  im. O. Anastazego Pankiewicza OO. Bernardynów,Bł. Anastazego Pankiewicza 15,Łódź,Chemia PR,2,11,67,
m.Łódź,Katolickie Liceum Ogólnokształcące  im. O. Anastazego Pankiewicza OO. Bernardynów,Bł. Anastazego Pankiewicza 15,Łódź,Fizyka PR,2,30,0,
m.Łódź,Katolickie Liceum Ogólnokształcące  im. O. Anastazego Pankiewicza OO. Bernardynów,Bł. Anastazego Pankiewicza 15,Łódź,Geografia PR,3,37,22,
m.Łódź,Katolickie Liceum Ogólnokształcące  im. O. Anastazego Pankiewicza OO. Bernardynów,Bł. Anastazego Pankiewicza 15,Łódź,Historia PR,3,50,0,
m.Łódź,Katolickie Liceum Ogólnokształcące  im. O. Anastazego Pankiewicza OO. Bernardynów,Bł. Anastazego Pankiewicza 15,Łódź,Historia sztuki PR,2,90,83,
m.Łódź,Katolickie Liceum Ogólnokształcące  im. O. Anastazego Pankiewicza OO. Bernardynów,Bł. Anastazego Pankiewicza 15,Łódź,Język angielski PR,12,56,33,
m.Łódź,Katolickie Liceum Ogólnokształcące  im. O. Anastazego Pankiewicza OO. Bernardynów,Bł. Anastazego Pankiewicza 15,Łódź,Język polski PR,1,95,0,
m.Łódź,Katolickie Liceum Ogólnokształcące  im. O. Anastazego Pankiewicza OO. Bernardynów,Bł. Anastazego Pankiewicza 15,Łódź,Język rosyjski PR,1,78,0,
m.Łódź,Katolickie Liceum Ogólnokształcące  im. O. Anastazego Pankiewicza OO. Bernardynów,Bł. Anastazego Pankiewicza 15,Łódź,Matematyka PR,4,43,0,
